fecha,cod_prov,provincia,casos_nuevos,casos_acum,incidencia,positividad,recuperados,defun_nuevos,defun_acum,procesadas
2020-03-20,10,Independencia,0.0,0.0,,,,0.0,0.0,
2020-03-20,11,La Altagracia,5.0,7.0,,,,0.0,0.0,
2020-03-20,12,La Romana,0.0,0.0,,,,0.0,0.0,
2020-03-20,13,La Vega,4.0,4.0,,,,0.0,0.0,
2020-03-20,14,María Trinidad Sánchez,2.0,2.0,,,,0.0,0.0,
2020-03-20,28,Monseñor Nouel,1.0,1.0,,,,0.0,0.0,
2020-03-20,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-20,29,Monte Plata,1.0,1.0,,,,0.0,0.0,
2020-03-20,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-20,17,Peravia,0.0,0.0,,,,0.0,0.0,
2020-03-20,18,Puerto Plata,0.0,3.0,,,,0.0,0.0,
2020-03-20,20,Samaná,0.0,4.0,,,,0.0,0.0,
2020-03-20,21,San Cristóbal,1.0,1.0,,,,0.0,0.0,
2020-03-20,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-20,22,San Juan,0.0,1.0,,,,0.0,1.0,
2020-03-20,23,San Pedro de Macorís,3.0,4.0,,,,0.0,1.0,
2020-03-20,24,Sánchez Ramírez,0.0,0.0,,,,0.0,0.0,
2020-03-20,25,Santiago,9.0,12.0,,,,0.0,0.0,
2020-03-20,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-20,32,Santo Domingo,8.0,10.0,,,,0.0,0.0,
2020-03-20,27,Valverde,1.0,1.0,,,,0.0,0.0,
2020-03-21,2,Azua,0.0,2.0,,,,0.0,0.0,
2020-03-21,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-21,4,Barahona,0.0,1.0,,,,0.0,0.0,
2020-03-21,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-21,1,Distrito Nacional,37.0,88.0,,,,0.0,0.0,
2020-03-21,6,Duarte,4.0,8.0,,,,0.0,1.0,
2020-03-21,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-21,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-21,9,Espaillat,0.0,1.0,,,,0.0,0.0,
2020-03-21,30,Hato Mayor,0.0,0.0,,,,0.0,0.0,
2020-03-21,19,Hermanas Mirabal,0.0,2.0,,,,0.0,0.0,
2020-03-21,10,Independencia,0.0,0.0,,,,0.0,0.0,
2020-03-21,11,La Altagracia,0.0,7.0,,,,0.0,0.0,
2020-03-21,12,La Romana,3.0,3.0,,,,0.0,0.0,
2020-03-21,13,La Vega,3.0,7.0,,,,0.0,0.0,
2020-03-21,14,María Trinidad Sánchez,0.0,2.0,,,,0.0,0.0,
2020-03-21,28,Monseñor Nouel,1.0,2.0,,,,0.0,0.0,
2020-03-21,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-21,29,Monte Plata,0.0,1.0,,,,0.0,0.0,
2020-03-21,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-21,17,Peravia,0.0,0.0,,,,0.0,0.0,
2020-03-21,18,Puerto Plata,0.0,3.0,,,,0.0,0.0,
2020-03-21,20,Samaná,0.0,4.0,,,,0.0,0.0,
2020-03-21,21,San Cristóbal,0.0,1.0,,,,0.0,0.0,
2020-03-21,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-21,22,San Juan,1.0,2.0,,,,0.0,1.0,
2020-03-21,23,San Pedro de Macorís,2.0,6.0,,,,0.0,1.0,
2020-03-21,24,Sánchez Ramírez,1.0,1.0,,,,0.0,0.0,
2020-03-21,25,Santiago,17.0,29.0,,,,0.0,0.0,
2020-03-21,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-21,32,Santo Domingo,21.0,31.0,,,,0.0,0.0,
2020-03-21,27,Valverde,0.0,1.0,,,,0.0,0.0,
2020-03-22,2,Azua,0.0,2.0,,,,0.0,0.0,
2020-03-22,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-22,4,Barahona,0.0,1.0,,,,0.0,0.0,
2020-03-22,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-22,1,Distrito Nacional,20.0,108.0,,,,0.0,0.0,
2020-03-22,6,Duarte,9.0,17.0,,,,0.0,1.0,
2020-03-22,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-22,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-22,9,Espaillat,0.0,1.0,,,,0.0,0.0,
2020-03-22,30,Hato Mayor,0.0,0.0,,,,0.0,0.0,
2020-03-22,19,Hermanas Mirabal,1.0,3.0,,,,0.0,0.0,
2020-03-22,10,Independencia,0.0,0.0,,,,0.0,0.0,
2020-03-22,11,La Altagracia,0.0,7.0,,,,0.0,0.0,
2020-03-22,12,La Romana,3.0,6.0,,,,0.0,0.0,
2020-03-22,13,La Vega,0.0,7.0,,,,0.0,0.0,
2020-03-22,14,María Trinidad Sánchez,0.0,2.0,,,,0.0,0.0,
2020-03-22,28,Monseñor Nouel,1.0,3.0,,,,0.0,0.0,
2020-03-22,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-22,29,Monte Plata,-1.0,0.0,,,,0.0,0.0,
2020-03-22,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-22,17,Peravia,0.0,0.0,,,,0.0,0.0,
2020-03-22,18,Puerto Plata,0.0,3.0,,,,0.0,0.0,
2020-03-22,20,Samaná,0.0,4.0,,,,0.0,0.0,
2020-03-22,21,San Cristóbal,0.0,1.0,,,,0.0,0.0,
2020-03-22,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-22,22,San Juan,0.0,2.0,,,,0.0,1.0,
2020-03-22,23,San Pedro de Macorís,1.0,7.0,,,,0.0,1.0,
2020-03-22,24,Sánchez Ramírez,0.0,1.0,,,,0.0,0.0,
2020-03-22,25,Santiago,1.0,30.0,,,,0.0,0.0,
2020-03-22,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-22,32,Santo Domingo,8.0,39.0,,,,0.0,0.0,
2020-03-22,27,Valverde,0.0,1.0,,,,0.0,0.0,
2020-03-23,2,Azua,-1.0,1.0,,,,0.0,0.0,
2020-03-23,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-23,4,Barahona,0.0,1.0,,,,0.0,0.0,
2020-03-23,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-23,1,Distrito Nacional,29.0,137.0,,,,0.0,0.0,
2020-03-23,6,Duarte,12.0,29.0,,,,3.0,4.0,
2020-03-23,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-23,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-23,9,Espaillat,1.0,2.0,,,,0.0,0.0,
2020-03-23,30,Hato Mayor,0.0,0.0,,,,0.0,0.0,
2020-03-23,19,Hermanas Mirabal,0.0,3.0,,,,0.0,0.0,
2020-03-23,10,Independencia,0.0,0.0,,,,0.0,0.0,
2020-03-23,11,La Altagracia,4.0,11.0,,,,0.0,0.0,
2020-03-23,12,La Romana,-1.0,5.0,,,,0.0,0.0,
2020-03-23,13,La Vega,1.0,8.0,,,,0.0,0.0,
2020-03-23,14,María Trinidad Sánchez,1.0,3.0,,,,0.0,0.0,
2020-03-23,28,Monseñor Nouel,0.0,3.0,,,,0.0,0.0,
2020-03-23,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-23,29,Monte Plata,0.0,0.0,,,,0.0,0.0,
2020-03-23,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-23,17,Peravia,0.0,0.0,,,,0.0,0.0,
2020-03-23,18,Puerto Plata,2.0,5.0,,,,0.0,0.0,
2020-03-23,20,Samaná,1.0,5.0,,,,0.0,0.0,
2020-03-23,21,San Cristóbal,0.0,1.0,,,,0.0,0.0,
2020-03-23,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-23,22,San Juan,0.0,2.0,,,,0.0,1.0,
2020-03-23,23,San Pedro de Macorís,3.0,10.0,,,,0.0,1.0,
2020-03-23,24,Sánchez Ramírez,0.0,1.0,,,,0.0,0.0,
2020-03-23,25,Santiago,14.0,44.0,,,,0.0,0.0,
2020-03-23,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-23,32,Santo Domingo,1.0,40.0,,,,0.0,0.0,
2020-03-23,27,Valverde,0.0,1.0,,,,0.0,0.0,
2020-03-24,2,Azua,0.0,1.0,,,,0.0,0.0,
2020-03-24,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-24,4,Barahona,1.0,2.0,,,,0.0,0.0,
2020-03-24,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-24,1,Distrito Nacional,41.0,178.0,,,,1.0,1.0,
2020-03-24,6,Duarte,0.0,29.0,,,,0.0,4.0,
2020-03-24,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-24,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-24,9,Espaillat,3.0,5.0,,,,0.0,0.0,
2020-03-24,30,Hato Mayor,2.0,2.0,,,,0.0,0.0,
2020-03-24,19,Hermanas Mirabal,0.0,3.0,,,,0.0,0.0,
2020-03-24,10,Independencia,1.0,1.0,,,,0.0,0.0,
2020-03-24,11,La Altagracia,1.0,12.0,,,,0.0,0.0,
2020-03-24,12,La Romana,0.0,5.0,,,,0.0,0.0,
2020-03-24,13,La Vega,0.0,8.0,,,,0.0,0.0,
2020-03-24,14,María Trinidad Sánchez,0.0,3.0,,,,0.0,0.0,
2020-03-24,28,Monseñor Nouel,0.0,3.0,,,,0.0,0.0,
2020-03-24,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-24,29,Monte Plata,0.0,0.0,,,,0.0,0.0,
2020-03-24,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-24,17,Peravia,0.0,0.0,,,,0.0,0.0,
2020-03-24,18,Puerto Plata,0.0,5.0,,,,0.0,0.0,
2020-03-24,20,Samaná,2.0,7.0,,,,1.0,1.0,
2020-03-24,21,San Cristóbal,3.0,4.0,,,,0.0,0.0,
2020-03-24,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-24,22,San Juan,0.0,2.0,,,,0.0,1.0,
2020-03-24,23,San Pedro de Macorís,0.0,10.0,,,,0.0,1.0,
2020-03-24,24,Sánchez Ramírez,5.0,6.0,,,,0.0,0.0,
