fecha;cod_prov;provincia;casos_nuevos;casos_acum;incidencia;positividad;recuperados;defun_nuevos;defun_acum;procesadas
30/5/2020;23;San Pedro de Macorís;4;141;46.23;8.86;74;0;13;1190
30/5/2020;24;Sánchez Ramírez;3;254;167.13;13.84;193;0;8;1124
30/5/2020;25;Santiago;19;1465;140.17;14.71;1102;0;75;6760
30/5/2020;26;Santiago Rodríguez;0;50;87.31;10.53;36;0;4;262
30/5/2020;27;Valverde;2;106;59.98;25.09;57;0;6;405
30/5/2020;28;Monseñor Nouel;0;342;196.24;19.19;252;0;4;1373
30/5/2020;29;Monte Plata;1;38;19.89;8.33;16;0;6;301
30/5/2020;30;Hato Mayor;0;14;16.32;6.45;11;0;2;68
30/5/2020;31;San José de Ocoa;3;25;45.95;15.57;14;0;2;141
30/5/2020;32;Santo Domingo;114;4522;155.61;21.79;2516;0;85;19789
30/5/2020;33;No especificado;54;187;;10.94;1;0;0;1709
31/5/2020;1;Distrito Nacional;54;4489;430.32;20.18;2825;0;74;21262
31/5/2020;2;Azua;17;284;127.78;24.53;118;0;8;1123
31/5/2020;3;Baoruco;1;9;8.91;11.11;5;0;1;74
31/5/2020;4;Barahona;3;176;93.03;22.59;84;0;4;912
31/5/2020;5;Dajabón;0;7;10.53;10.81;4;0;0;52
31/5/2020;6;Duarte;2;796;266.3;5.67;658;0;84;4517
31/5/2020;7;Elías Piña;0;8;12.62;7.84;6;0;0;74
31/5/2020;8;El Seibo;0;25;26.74;25;7;0;0;101
31/5/2020;9;Espaillat;2;565;235.57;27.99;276;0;8;1742
31/5/2020;10;Independencia;0;10;17.12;39.13;1;0;1;30
31/5/2020;11;La Altagracia;11;391;110.64;16.23;198;0;2;2476
31/5/2020;12;La Romana;2;500;183.42;17.77;351;0;10;2510
31/5/2020;13;La Vega;9;912;221.74;12.66;666;0;28;4846
31/5/2020;14;María Trinidad Sánchez;1;142;100.64;11.4;109;0;4;929
31/5/2020;15;Monte Cristi;0;33;28.15;16.49;24;0;1;180
31/5/2020;16;Pedernales;0;8;22.86;29.41;3;0;0;28
31/5/2020;17;Peravia;2;111;56.22;9.98;89;0;3;967
31/5/2020;18;Puerto Plata;6;371;111.34;17.4;273;0;25;1530
31/5/2020;19;Hermanas Mirabal;0;239;259.37;9.62;192;0;15;996
31/5/2020;20;Samaná;0;35;31.21;10.19;24;0;1;188
31/5/2020;21;San Cristóbal;24;1040;163.16;27.25;493;0;21;3690
31/5/2020;22;San Juan;8;132;59.53;7.54;81;0;7;1194
31/5/2020;23;San Pedro de Macorís;0;141;46.23;8.49;77;0;13;1212
31/5/2020;24;Sánchez Ramírez;0;254;167.13;13.49;194;0;8;1133
31/5/2020;25;Santiago;9;1474;141.03;14.15;1116;0;75;6933
31/5/2020;26;Santiago Rodríguez;0;50;87.31;10.53;36;0;4;262
31/5/2020;27;Valverde;0;106;59.98;24.55;57;0;6;414
31/5/2020;28;Monseñor Nouel;2;344;197.39;18.51;258;0;4;1396
31/5/2020;29;Monte Plata;0;38;19.89;8.37;16;0;6;305
31/5/2020;30;Hato Mayor;0;14;16.32;6.06;11;0;2;70
31/5/2020;31;San José de Ocoa;0;25;45.95;15.57;14;0;2;141
31/5/2020;32;Santo Domingo;116;4638;159.6;21.57;2626;0;85;20424
31/5/2020;33;No especificado;18;205;;11.83;1;0;0;1733
1/6/2020;1;Distrito Nacional;53;4542;435.4;20.24;2854;1;75;21585
1/6/2020;2;Azua;9;293;131.83;24.84;120;0;8;1138
1/6/2020;3;Baoruco;0;9;8.91;10.91;5;0;1;76
1/6/2020;4;Barahona;4;180;95.15;20.52;84;0;4;1002
1/6/2020;5;Dajabón;0;7;10.53;11.11;4;0;0;52
1/6/2020;6;Duarte;0;796;266.3;5.5;661;0;84;4532
1/6/2020;7;Elías Piña;0;8;12.62;8.16;6;0;0;75
1/6/2020;8;El Seibo;0;25;26.74;25;7;0;0;102
1/6/2020;9;Espaillat;0;565;235.57;27.68;276;0;8;1744
1/6/2020;10;Independencia;1;11;18.83;41.67;1;0;1;31
1/6/2020;11;La Altagracia;6;397;112.34;16.35;203;0;2;2512
1/6/2020;12;La Romana;1;501;183.79;17.49;383;0;10;2521
1/6/2020;13;La Vega;6;918;223.2;12.45;667;0;28;4938
1/6/2020;14;María Trinidad Sánchez;3;145;102.77;11.62;110;0;4;937
1/6/2020;15;Monte Cristi;0;33;28.15;17.98;24;0;1;180
1/6/2020;16;Pedernales;0;8;22.86;23.81;3;0;0;32
1/6/2020;17;Peravia;0;111;56.22;10.07;90;0;3;972
1/6/2020;18;Puerto Plata;2;373;111.94;17.28;274;1;26;1542
1/6/2020;19;Hermanas Mirabal;0;239;259.37;8.61;193;0;15;997
1/6/2020;20;Samaná;0;35;31.21;10.28;24;0;1;188
1/6/2020;21;San Cristóbal;10;1050;164.72;27.14;518;2;23;3735
1/6/2020;22;San Juan;0;132;59.53;7.4;81;0;7;1194
1/6/2020;23;San Pedro de Macorís;0;141;46.23;8.38;77;0;13;1212
1/6/2020;24;Sánchez Ramírez;1;255;167.79;12.86;195;0;8;1146
1/6/2020;25;Santiago;13;1487;142.27;13.78;1122;1;76;7086
1/6/2020;26;Santiago Rodríguez;0;50;87.31;10.69;36;0;4;262
1/6/2020;27;Valverde;3;109;61.68;25.94;57;3;9;420
1/6/2020;28;Monseñor Nouel;1;345;197.96;18.61;261;0;4;1406
1/6/2020;29;Monte Plata;1;39;20.42;8.75;16;1;7;306
1/6/2020;30;Hato Mayor;1;15;17.49;6.06;11;0;2;71
1/6/2020;31;San José de Ocoa;0;25;45.95;14.73;14;0;2;148
1/6/2020;32;Santo Domingo;62;4700;161.73;21.44;2697;4;89;20758
1/6/2020;33;No especificado;3;208;;11.97;1;0;0;1738
2/6/2020;1;Distrito Nacional;70;4612;442.11;19.83;2896;0;75;22073
2/6/2020;2;Azua;4;297;133.63;23.6;120;0;8;1148
2/6/2020;3;Baoruco;0;9;8.91;10.91;5;0;1;76
2/6/2020;4;Barahona;0;180;95.15;21.49;84;0;4;1004
2/6/2020;5;Dajabón;0;7;10.53;5.88;4;0;0;55
2/6/2020;6;Duarte;3;799;267.3;5.67;661;0;84;4574
2/6/2020;7;Elías Piña;0;8;12.62;6.67;6;0;0;77
2/6/2020;8;El Seibo;1;26;27.81;20.25;7;0;0;109
2/6/2020;9;Espaillat;0;565;235.57;27.44;276;0;8;1746
2/6/2020;10;Independencia;0;11;18.83;45.45;1;0;1;31
2/6/2020;11;La Altagracia;11;408;115.45;16.65;215;0;2;2567
2/6/2020;12;La Romana;10;511;187.46;17.69;400;0;10;2555
2/6/2020;13;La Vega;5;923;224.42;12.1;671;0;28;4989
2/6/2020;14;María Trinidad Sánchez;0;145;102.77;12.12;111;0;4;937
2/6/2020;15;Monte Cristi;0;33;28.15;19.74;24;0;1;181
2/6/2020;16;Pedernales;0;8;22.86;25;3;0;0;32
2/6/2020;17;Peravia;0;111;56.22;10.02;91;0;3;978
2/6/2020;18;Puerto Plata;3;376;112.84;17.28;276;0;26;1577
2/6/2020;19;Hermanas Mirabal;0;239;259.37;7.64;193;0;15;998
2/6/2020;20;Samaná;3;38;33.88;12.62;24;0;1;201
2/6/2020;21;San Cristóbal;13;1063;166.76;26.59;526;1;24;3826
2/6/2020;22;San Juan;2;134;60.43;6.72;81;0;7;1224
2/6/2020;23;San Pedro de Macorís;2;143;46.89;7.12;77;0;13;1237
2/6/2020;24;Sánchez Ramírez;0;255;167.79;12.03;195;0;8;1154
2/6/2020;25;Santiago;13;1500;143.52;13.76;1132;0;76;7162
2/6/2020;26;Santiago Rodríguez;0;50;87.31;11.18;36;0;4;262
2/6/2020;27;Valverde;0;109;61.68;26.24;57;0;9;420
2/6/2020;28;Monseñor Nouel;0;345;197.96;18.28;264;0;4;1408
2/6/2020;29;Monte Plata;1;40;20.94;7.72;17;0;7;309
2/6/2020;30;Hato Mayor;0;15;17.49;6.25;11;0;2;71
2/6/2020;31;San José de Ocoa;0;25;45.95;12.9;14;0;2;148
2/6/2020;32;Santo Domingo;108;4808;165.45;21.03;2743;0;89;21312
2/6/2020;33;No especificado;39;247;;13.39;3;0;0;1844
3/6/2020;1;Distrito Nacional;51;4663;447;19.27;2966;1;76;22588
3/6/2020;2;Azua;17;314;141.28;23.36;123;0;8;1228
3/6/2020;3;Baoruco;0;9;8.91;10.71;5;0;1;77
3/6/2020;4;Barahona;1;181;95.68;21.23;89;0;4;1017
3/6/2020;5;Dajabón;0;7;10.53;5.88;4;0;0;55
3/6/2020;6;Duarte;1;800;267.64;5.59;665;0;84;4614
3/6/2020;7;Elías Piña;0;8;12.62;6.52;6;0;0;78
3/6/2020;8;El Seibo;0;26;27.81;20.25;7;0;0;109
3/6/2020;9;Espaillat;13;578;240.99;25.5;276;0;8;1798
3/6/2020;10;Independencia;0;11;18.83;50;1;0;1;31
3/6/2020;11;La Altagracia;6;414;117.15;16.67;218;0;2;2598
3/6/2020;12;La Romana;0;511;187.46;17.66;409;0;10;2560
3/6/2020;13;La Vega;0;923;224.42;11.92;672;1;29;5012
3/6/2020;14;María Trinidad Sánchez;0;145;102.77;12.05;111;0;4;939
3/6/2020;15;Monte Cristi;1;34;29.01;20.25;24;0;1;185
3/6/2020;16;Pedernales;3;11;31.43;32;3;0;0;37
3/6/2020;17;Peravia;0;111;56.22;9.33;91;0;3;989
3/6/2020;18;Puerto Plata;0;376;112.84;17.43;278;0;26;1581
3/6/2020;19;Hermanas Mirabal;1;240;260.45;6.32;193;0;15;999
3/6/2020;20;Samaná;0;38;33.88;12.38;24;0;1;203
3/6/2020;21;San Cristóbal;24;1087;170.53;26.04;542;0;24;3962
3/6/2020;22;San Juan;5;139;62.69;7.06;83;0;7;1245
3/6/2020;23;San Pedro de Macorís;1;144;47.22;7.27;78;0;13;1241
3/6/2020;24;Sánchez Ramírez;0;255;167.79;11.27;199;0;8;1162
3/6/2020;25;Santiago;5;1505;144;13.28;1143;0;76;7203
3/6/2020;26;Santiago Rodríguez;2;52;90.8;11.59;37;0;4;274
3/6/2020;27;Valverde;18;127;71.87;27.1;63;0;9;479
3/6/2020;28;Monseñor Nouel;1;346;198.53;16.92;266;0;4;1427
3/6/2020;29;Monte Plata;0;40;20.94;6.56;19;0;7;312
3/6/2020;30;Hato Mayor;0;15;17.49;6.06;11;0;2;72
3/6/2020;31;San José de Ocoa;5;30;55.14;12.9;14;0;2;154
3/6/2020;32;Santo Domingo;114;4922;169.37;20.89;2851;2;91;21940
3/6/2020;33;No especificado;10;257;;13.62;3;0;0;1887
4/6/2020;1;Distrito Nacional;102;4765;456.77;19.32;3043;3;79;23061
4/6/2020;2;Azua;22;336;151.18;23.54;133;0;8;1306
4/6/2020;3;Baoruco;0;9;8.91;10.71;5;0;1;78
4/6/2020;4;Barahona;4;185;97.79;21.19;95;0;4;1037
4/6/2020;5;Dajabón;0;7;10.53;5.88;5;0;0;55
4/6/2020;6;Duarte;0;800;267.64;5.58;666;0;84;4666
4/6/2020;7;Elías Piña;0;8;12.62;6.52;6;0;0;81
4/6/2020;8;El Seibo;0;26;27.81;20.25;7;0;0;110
4/6/2020;9;Espaillat;12;590;245.99;25.32;288;0;8;1883
4/6/2020;10;Independencia;0;11;18.83;50;1;0;1;31
4/6/2020;11;La Altagracia;9;423;119.69;16.74;218;0;2;2636
4/6/2020;12;La Romana;10;521;191.12;17.64;418;0;10;2604
4/6/2020;13;La Vega;6;929;225.87;11.87;676;0;29;5103
4/6/2020;14;María Trinidad Sánchez;1;146;103.47;12.16;112;0;4;957
4/6/2020;15;Monte Cristi;0;34;29.01;20.25;24;0;1;186
4/6/2020;16;Pedernales;0;11;31.43;32;3;0;0;37
4/6/2020;17;Peravia;2;113;57.23;9.28;91;0;3;1006
4/6/2020;18;Puerto Plata;3;379;113.74;17.32;281;0;26;1603
4/6/2020;19;Hermanas Mirabal;0;240;260.45;6.26;193;0;15;1021
4/6/2020;20;Samaná;0;38;33.88;12.38;24;0;1;205
4/6/2020;21;San Cristóbal;22;1109;173.98;26.05;565;0;24;4057
4/6/2020;22;San Juan;10;149;67.2;7.17;85;0;7;1298
4/6/2020;23;San Pedro de Macorís;1;145;47.55;7.3;89;0;13;1259
4/6/2020;24;Sánchez Ramírez;2;257;169.1;11.36;199;0;8;1180
4/6/2020;25;Santiago;21;1526;146.01;13.38;1153;0;76;7345
4/6/2020;26;Santiago Rodríguez;0;52;90.8;11.59;37;0;4;275
4/6/2020;27;Valverde;0;127;71.87;27.1;63;0;9;479
4/6/2020;28;Monseñor Nouel;2;348;199.68;16.64;269;0;4;1468
4/6/2020;29;Monte Plata;0;40;20.94;6.56;19;0;7;313
4/6/2020;30;Hato Mayor;0;15;17.49;6.06;11;0;2;73
4/6/2020;31;San José de Ocoa;0;30;55.14;12.9;14;0;2;155
4/6/2020;32;Santo Domingo;134;5056;173.98;20.89;2940;2;93;22610
4/6/2020;33;No especificado;26;283;;14.42;3;0;0;1963
5/6/2020;1;Distrito Nacional;69;4834;463.39;19.18;3095;0;79;23521
5/6/2020;2;Azua;10;346;155.68;24.21;136;1;9;1323
5/6/2020;3;Baoruco;4;13;12.87;13.7;5;0;1;94
5/6/2020;4;Barahona;35;220;116.29;22.42;97;0;4;1153
5/6/2020;5;Dajabón;0;7;10.53;3.03;5;0;0;55
5/6/2020;6;Duarte;1;801;267.97;5.4;666;0;84;4722
5/6/2020;7;Elías Piña;0;8;12.62;6.12;6;0;0;81
5/6/2020;8;El Seibo;1;27;28.87;16.83;7;0;0;131
5/6/2020;9;Espaillat;0;590;245.99;23.43;289;0;8;1883
5/6/2020;10;Independencia;8;19;32.52;52.94;1;0;1;45
5/6/2020;11;La Altagracia;25;448;126.77;17.36;227;0;2;2737
5/6/2020;12;La Romana;4;525;192.59;17.76;417;0;10;2629
5/6/2020;13;La Vega;16;945;229.76;11.91;682;0;29;5229
5/6/2020;14;María Trinidad Sánchez;0;146;103.47;11.58;112;0;4;968
5/6/2020;15;Monte Cristi;0;34;29.01;10.84;25;0;1;197
5/6/2020;16;Pedernales;0;11;31.43;29.17;3;0;0;37
5/6/2020;17;Peravia;1;114;57.74;9.77;93;1;4;1008
5/6/2020;18;Puerto Plata;8;387;116.14;17.87;285;3;29;1619
5/6/2020;19;Hermanas Mirabal;0;240;260.45;6.04;193;0;15;1023
5/6/2020;20;Samaná;0;38;33.88;12.15;24;0;1;205
5/6/2020;21;San Cristóbal;53;1162;182.29;25.72;580;1;25;4231
5/6/2020;22;San Juan;0;149;67.2;7.8;86;0;7;1298
5/6/2020;23;San Pedro de Macorís;3;148;48.53;7.31;90;0;13;1296
5/6/2020;24;Sánchez Ramírez;1;258;169.76;11.02;200;0;8;1184
5/6/2020;25;Santiago;12;1538;147.15;13.06;1159;0;76;7461
5/6/2020;26;Santiago Rodríguez;0;52;90.8;8.24;37;0;4;295
5/6/2020;27;Valverde;0;127;71.87;23.05;65;0;9;484
5/6/2020;28;Monseñor Nouel;0;348;199.68;16.3;271;0;4;1468
5/6/2020;29;Monte Plata;1;41;21.46;6.87;19;0;7;315
5/6/2020;30;Hato Mayor;0;15;17.49;5.71;11;0;2;74
5/6/2020;31;San José de Ocoa;4;34;62.49;13.25;14;0;2;181
5/6/2020;32;Santo Domingo;118;5174;178.05;20.96;3016;5;98;23013
5/6/2020;33;No especificado;113;396;;17.52;3;0;0;2260
6/6/2020;1;Distrito Nacional;122;4956;475.08;18.89;3112;0;79;24175
6/6/2020;2;Azua;17;363;163.33;24.48;136;0;9;1373
6/6/2020;3;Baoruco;0;13;12.87;13.16;6;0;1;97
6/6/2020;4;Barahona;0;220;116.29;22.39;97;0;4;1154
6/6/2020;5;Dajabón;1;8;12.04;5.71;5;0;0;57
6/6/2020;6;Duarte;0;801;267.97;4.64;666;0;84;4759
6/6/2020;7;Elías Piña;0;8;12.62;6.12;6;0;0;81
6/6/2020;8;El Seibo;0;27;28.87;16.83;7;0;0;131
6/6/2020;9;Espaillat;1;591;246.41;22.67;289;0;8;1898
6/6/2020;10;Independencia;0;19;32.52;50;1;0;1;46
6/6/2020;11;La Altagracia;14;462;130.73;17.63;234;0;2;2802
6/6/2020;12;La Romana;10;535;196.26;17.56;421;0;10;2684
6/6/2020;13;La Vega;5;950;230.98;9.97;690;0;29;5324
6/6/2020;14;María Trinidad Sánchez;4;150;106.31;11.39;112;0;4;1010
6/6/2020;15;Monte Cristi;0;34;29.01;10.53;25;0;1;197
6/6/2020;16;Pedernales;1;12;34.29;28;4;0;0;38
6/6/2020;17;Peravia;0;114;57.74;8.35;93;0;4;1032
6/6/2020;18;Puerto Plata;7;394;118.24;18.73;285;0;29;1645
6/6/2020;19;Hermanas Mirabal;1;241;261.54;5.76;193;0;15;1039
6/6/2020;20;Samaná;1;39;34.77;12.84;24;0;1;207
6/6/2020;21;San Cristóbal;20;1182;185.43;25.09;584;0;25;4353
6/6/2020;22;San Juan;5;154;69.45;7.92;89;0;7;1331
6/6/2020;23;San Pedro de Macorís;0;148;48.53;6.94;91;0;13;1318
6/6/2020;24;Sánchez Ramírez;1;259;170.42;10.18;201;0;8;1192
6/6/2020;25;Santiago;6;1544;147.73;12.08;1164;0;76;7585
6/6/2020;26;Santiago Rodríguez;2;54;94.3;9.87;37;0;4;298
6/6/2020;27;Valverde;0;127;71.87;22.73;67;0;9;486
6/6/2020;28;Monseñor Nouel;0;348;199.68;16.58;271;0;4;1489
6/6/2020;29;Monte Plata;0;41;21.46;5.56;19;0;7;318
6/6/2020;30;Hato Mayor;2;17;19.82;12.9;11;0;2;77
6/6/2020;31;San José de Ocoa;0;34;62.49;12.5;14;0;2;181
6/6/2020;32;Santo Domingo;186;5360;184.45;20.87;3050;2;100;23881
6/6/2020;33;No especificado;-1;395;;17.53;3;0;0;2253
7/6/2020;1;Distrito Nacional;99;5055;484.57;18.69;3143;1;80;24656
7/6/2020;2;Azua;17;380;170.97;24.98;140;0;9;1423
7/6/2020;3;Baoruco;0;13;12.87;13.33;6;0;1;101
7/6/2020;4;Barahona;11;231;122.11;23.3;98;0;4;1181
7/6/2020;5;Dajabón;1;9;13.54;8.11;5;0;0;59
7/6/2020;6;Duarte;2;803;268.64;4.47;666;0;84;4855
7/6/2020;7;Elías Piña;3;11;17.35;7.5;7;0;0;113
7/6/2020;8;El Seibo;5;32;34.22;19.13;7;0;0;147
7/6/2020;9;Espaillat;21;612;255.16;22.37;293;0;8;1998
7/6/2020;10;Independencia;0;19;32.52;48.57;1;0;1;47
7/6/2020;11;La Altagracia;19;481;136.1;17.75;246;0;2;2902
7/6/2020;12;La Romana;11;546;200.3;17.43;425;0;10;2741
7/6/2020;13;La Vega;16;966;234.87;9.71;700;0;29;5482
7/6/2020;14;María Trinidad Sánchez;1;151;107.02;11.27;118;0;4;1029
7/6/2020;15;Monte Cristi;0;34;29.01;10.53;25;0;1;197
7/6/2020;16;Pedernales;1;13;37.15;30.77;4;0;0;39
7/6/2020;17;Peravia;4;118;59.77;7.9;95;0;4;1069
7/6/2020;18;Puerto Plata;2;396;118.84;18.35;285;0;29;1680
7/6/2020;19;Hermanas Mirabal;4;245;265.88;6.4;193;0;15;1063
7/6/2020;20;Samaná;11;50;44.58;17.27;24;0;1;243
7/6/2020;21;San Cristóbal;41;1223;191.86;25.2;592;0;25;4482
7/6/2020;22;San Juan;7;161;72.61;8.5;89;0;7;1380
7/6/2020;23;San Pedro de Macorís;3;151;49.51;6.49;94;0;13;1358
7/6/2020;24;Sánchez Ramírez;1;260;171.08;10.51;200;0;8;1203
7/6/2020;25;Santiago;14;1558;149.07;11.73;1172;0;76;7778
7/6/2020;26;Santiago Rodríguez;0;54;94.3;9.8;37;0;4;300
7/6/2020;27;Valverde;13;140;79.22;25;67;0;9;518
7/6/2020;28;Monseñor Nouel;1;349;200.25;15.86;272;0;4;1511
7/6/2020;29;Monte Plata;0;41;21.46;5.45;19;0;7;325
7/6/2020;30;Hato Mayor;0;17;19.82;13.33;11;0;2;78
7/6/2020;31;San José de Ocoa;4;38;69.85;13.41;14;0;2;201
7/6/2020;32;Santo Domingo;164;5524;190.09;21.12;3105;0;100;24465
7/6/2020;33;No especificado;50;445;;18.42;5;0;0;2416
8/6/2020;1;Distrito Nacional;48;5103;489.17;18.6;3157;5;85;24851
8/6/2020;2;Azua;6;386;173.67;24.78;145;0;9;1459
8/6/2020;3;Baoruco;0;13;12.87;13.33;6;0;1;101
8/6/2020;4;Barahona;27;258;136.38;25.18;98;0;4;1244
8/6/2020;5;Dajabón;0;9;13.54;8.11;5;0;0;59
8/6/2020;6;Duarte;0;803;268.64;4.02;666;0;84;4871
8/6/2020;7;Elías Piña;0;11;17.35;7.69;7;0;0;113
8/6/2020;8;El Seibo;0;32;34.22;17.27;7;0;0;147
8/6/2020;9;Espaillat;0;612;255.16;20.68;293;0;8;1998
8/6/2020;10;Independencia;0;19;32.52;48.57;1;0;1;47
8/6/2020;11;La Altagracia;17;498;140.91;17.81;252;0;2;2961
8/6/2020;12;La Romana;11;557;204.33;17.43;425;0;10;2761
8/6/2020;13;La Vega;5;971;236.09;8.29;703;0;29;5513
8/6/2020;14;María Trinidad Sánchez;1;152;107.73;11.44;118;0;4;1038
8/6/2020;15;Monte Cristi;0;34;29.01;10.53;25;0;1;197
8/6/2020;16;Pedernales;10;23;65.72;40;5;0;0;58
8/6/2020;17;Peravia;1;119;60.27;8.11;96;0;4;1076
8/6/2020;18;Puerto Plata;2;398;119.44;17.38;285;0;29;1688
8/6/2020;19;Hermanas Mirabal;0;245;265.88;6.42;193;0;15;1063
8/6/2020;20;Samaná;0;50;44.58;16.3;24;0;1;244
8/6/2020;21;San Cristóbal;24;1247;195.63;25.48;592;0;25;4569
8/6/2020;22;San Juan;0;161;72.61;8.69;89;0;7;1380
8/6/2020;23;San Pedro de Macorís;0;151;49.51;6.54;94;0;13;1359
8/6/2020;24;Sánchez Ramírez;0;260;171.08;10.43;201;0;8;1214
8/6/2020;25;Santiago;5;1563;149.55;10.84;1175;0;76;7816
8/6/2020;26;Santiago Rodríguez;1;55;96.04;9.88;37;0;4;309
8/6/2020;27;Valverde;0;140;79.22;25.08;68;0;9;518
8/6/2020;28;Monseñor Nouel;0;349;200.25;14.24;272;0;4;1517
8/6/2020;29;Monte Plata;0;41;21.46;5.43;19;0;7;326
8/6/2020;30;Hato Mayor;0;17;19.82;13.79;11;0;2;78
8/6/2020;31;San José de Ocoa;0;38;69.85;13.41;15;0;2;201
8/6/2020;32;Santo Domingo;83;5607;192.95;21.28;3120;0;100;24771
8/6/2020;33;No especificado;48;493;;19.31;4;0;0;2553
9/6/2020;1;Distrito Nacional;94;5197;498.19;18.03;3201;3;88;25366
9/6/2020;2;Azua;4;390;175.47;24.79;145;0;9;1476
9/6/2020;3;Baoruco;1;14;13.86;13.85;6;0;1;102
9/6/2020;4;Barahona;17;275;145.37;24.64;98;0;4;1309
9/6/2020;5;Dajabón;0;9;13.54;8.11;5;0;0;59
9/6/2020;6;Duarte;8;811;271.32;3.83;670;0;84;4978
9/6/2020;7;Elías Piña;2;13;20.5;10.13;7;0;0;116
9/6/2020;8;El Seibo;3;35;37.43;22.11;7;0;0;147
9/6/2020;9;Espaillat;0;612;255.16;19;295;0;8;1998
9/6/2020;10;Independencia;0;19;32.52;47.06;1;0;1;47
9/6/2020;11;La Altagracia;14;512;144.88;18.05;265;0;2;3024
9/6/2020;12;La Romana;2;559;205.06;17.44;425;0;10;2789
9/6/2020;13;La Vega;2;973;236.57;7.89;703;0;29;5549
9/6/2020;14;María Trinidad Sánchez;1;153;108.44;11.39;118;0;4;1039
9/6/2020;15;Monte Cristi;0;34;29.01;10.94;25;0;1;197
9/6/2020;16;Pedernales;0;23;65.72;38.64;5;0;0;58
9/6/2020;17;Peravia;3;122;61.79;7.98;96;0;4;1092
9/6/2020;18;Puerto Plata;0;398;119.44;17.71;285;0;29;1693
9/6/2020;19;Hermanas Mirabal;0;245;265.88;4.39;193;0;15;1065
9/6/2020;20;Samaná;0;50;44.58;16.54;24;0;1;244
9/6/2020;21;San Cristóbal;12;1259;197.51;24.24;593;1;26;4648
9/6/2020;22;San Juan;6;167;75.31;9.3;89;0;7;1407
9/6/2020;23;San Pedro de Macorís;3;154;50.5;6.73;94;0;13;1369
9/6/2020;24;Sánchez Ramírez;0;260;171.08;10.18;201;0;8;1214
9/6/2020;25;Santiago;17;1580;151.17;10.12;1182;0;76;7960
9/6/2020;26;Santiago Rodríguez;0;55;96.04;10.77;37;0;4;311
9/6/2020;27;Valverde;0;140;79.22;25.61;68;0;9;525
9/6/2020;28;Monseñor Nouel;0;349;200.25;12.56;274;0;4;1520
9/6/2020;29;Monte Plata;4;45;23.56;6.37;19;0;7;334
9/6/2020;30;Hato Mayor;0;17;19.82;12.5;11;0;2;81
9/6/2020;31;San José de Ocoa;0;38;69.85;16.3;15;0;2;201
9/6/2020;32;Santo Domingo;179;5786;199.11;21.28;3154;2;102;25487
9/6/2020;33;No especificado;21;514;;19.54;7;0;0;2630
10/6/2020;1;Distrito Nacional;123;5320;509.98;18.03;3229;2;90;25930
10/6/2020;2;Azua;26;416;187.17;25.06;149;0;9;1575
10/6/2020;3;Baoruco;0;14;13.86;12.9;6;0;1;103
10/6/2020;4;Barahona;17;292;154.35;25.45;130;0;4;1356
10/6/2020;5;Dajabón;0;9;13.54;8.57;5;0;0;59
10/6/2020;6;Duarte;1;812;271.65;3.92;669;0;84;5018
10/6/2020;7;Elías Piña;0;13;20.5;8.97;7;0;0;117
10/6/2020;8;El Seibo;0;35;37.43;22.11;7;0;0;147
10/6/2020;9;Espaillat;16;628;261.84;19.27;300;0;8;2070
10/6/2020;10;Independencia;0;19;32.52;45.71;1;0;1;48
10/6/2020;11;La Altagracia;8;520;147.14;17.86;301;0;2;3086
10/6/2020;12;La Romana;9;568;208.37;18.24;427;0;10;2818
10/6/2020;13;La Vega;17;990;240.71;8.34;709;0;29;5659
10/6/2020;14;María Trinidad Sánchez;1;154;109.14;11.29;118;0;4;1050
10/6/2020;15;Monte Cristi;1;35;29.86;10.96;25;0;1;207
10/6/2020;16;Pedernales;0;23;65.72;38.64;5;0;0;58
10/6/2020;17;Peravia;1;123;62.3;7.79;96;0;4;1108
10/6/2020;18;Puerto Plata;4;402;120.64;18.28;288;3;32;1707
10/6/2020;19;Hermanas Mirabal;1;246;266.96;4.52;194;0;15;1078
10/6/2020;20;Samaná;0;50;44.58;16.54;24;0;1;247
10/6/2020;21;San Cristóbal;44;1303;204.41;24.44;605;1;27;4788
10/6/2020;22;San Juan;15;182;82.08;10.19;89;0;7;1495
10/6/2020;23;San Pedro de Macorís;3;157;51.48;6.89;95;0;13;1395
10/6/2020;24;Sánchez Ramírez;0;260;171.08;9.55;201;0;8;1232
10/6/2020;25;Santiago;12;1592;152.32;10.05;1189;0;76;8063
10/6/2020;26;Santiago Rodríguez;5;60;104.77;12.18;37;0;4;337
10/6/2020;27;Valverde;1;141;79.79;25.77;68;0;9;527
10/6/2020;28;Monseñor Nouel;3;352;201.98;11.95;276;0;4;1554
10/6/2020;29;Monte Plata;3;48;25.13;7.28;20;0;7;346
10/6/2020;30;Hato Mayor;0;17;19.82;12.5;11;0;2;82
10/6/2020;31;San José de Ocoa;4;42;77.2;15.95;15;0;2;236
10/6/2020;32;Santo Domingo;225;6011;206.85;21.81;3236;5;107;26166
10/6/2020;33;No especificado;89;603;;21.25;9;0;0;2838
11/6/2020;1;Distrito Nacional;183;5503;527.52;18.15;3300;3;93;26631
11/6/2020;2;Azua;7;423;190.32;25.43;154;0;9;1609
11/6/2020;3;Baoruco;2;16;15.84;12.5;6;0;1;122
11/6/2020;4;Barahona;5;297;157;25.73;134;1;5;1366
11/6/2020;5;Dajabón;1;10;15.05;9.76;5;0;0;66
